"a" "b" "g" "f" "e" "d" "c"
"510" -1.393482 -3.358551 0.0351372826844454 0.136870987946168 0.736178898951039 0.612658770754933 0.43786935438402
"511" 3.086751 5.644753 0.985319987637922 0.0318896733224392 0.122606406686828 0.736457323655486 0.328780587762594
"512" 2.933153 5.300169 0.290329386712983 0.568979603936896 0.000819561071693897 0.758733962895349 0.953307442134246
"513" 2.678529 4.568515 0.601813109824434 0.719589259242639 0.772372040897608 0.817951658042148 0.896824380615726
"514" -0.001665 0.069094 0.213501773076132 0.0304752583615482 0.93054760270752 0.163546484895051 0.426154163666070
"515" 0.693426 0.378943 0.826296229613945 0.292845994466916 0.396228014258668 0.912762979744002 0.469937621848658
"516" 2.897406 4.082085 0.87910088361241 0.898752053966746 0.171764348866418 0.746991006890312 0.904991609277204
"517" -0.89806 2.763992 0.481910180998966 0.844598440919071 0.675346437375993 0.641882190247998 0.67367390030995
"518" -1.323691 -3.480018 0.865933757042512 0.351996451849118 0.232770350994542 0.0328853207174689 0.695719303563237
"519" -1.994658 2.878383 0.260727280285209 0.734038671245798 0.250052646733820 0.187114583328366 0.424440978094935
"520" -0.978273 3.795122 0.835273107746616 0.412698673084378 0.251485480228439 0.314605862600729 0.777851150138304
"521" 7.702731 6.206207 0.139339952496812 0.0742023447528481 0.108633544063196 0.0842583097983152 0.202648420352489
"522" 7.475713 5.794369 0.244146274868399 0.124736004741862 0.0655449838377535 0.108691917965189 0.353350848658010
"523" -1.163856 -3.175134 0.288993257563561 0.0929784302134067 0.125587895745412 0.663389307213947 0.334226194303483
"524" 7.202844 6.073262 0.439191613812000 0.234679261688143 0.986234012292698 0.763947109691799 0.65299627976492
"525" 6.630209 6.726323 0.438436644384637 0.869695190805942 0.632499916711822 0.610649258131161 0.264141789404675
"526" -1.547312 2.121791 0.310979669913650 0.235638280399144 0.816816582344472 0.875200995244086 0.860421748133376
"527" 0.276031 -2.888075 0.00962738040834665 0.93212004727684 0.123439808376133 0.93941231397912 0.914774516131729
"528" -0.329224 2.929708 0.939010021043941 0.0605420328211039 0.248555223690346 0.208144673379138 0.325273614143953
"529" -0.257702 -1.87398 0.68332754354924 0.105494355782866 0.00592480087652802 0.679083588067442 0.93075742200017
"530" 3.091326 4.9783 0.126002476783469 0.390604506479576 0.230561824515462 0.0227518700994551 0.390499597648159
"531" -1.921998 -2.427817 0.258177690440789 0.979220206150785 0.610965234227479 0.280291783157736 0.163978823693469
"532" -1.299767 2.410044 0.0441831555217505 0.508652101270854 0.315330790355802 0.868988648755476 0.863117818022147
"533" -0.12627 -0.220259 0.701633075252175 0.837085348088294 0.408452304312959 0.00836169463582337 0.704023024998605
"534" -0.838977 3.363696 0.240171376150101 0.424564526649192 0.150017044739798 0.412238978547975 0.802797311916947
"535" 7.323358 6.142895 0.786307433154434 0.640653774607927 0.479098456678912 0.544027424184605 0.59491657000035
"536" 7.757678 5.271245 0.428987476276234 0.414822304621339 0.680463924538344 0.751256626332179 0.857837116811424
"537" -0.317451 0.010158 0.728757813805714 0.546035206643865 0.579544176114723 0.0506092628929764 0.125982942525297
"538" 7.705092 5.552895 0.489191802218556 0.92372086760588 0.809246518649161 0.107233540620655 0.996770611265674
"539" 7.184674 5.199161 0.0399585696868598 0.295018391218036 0.138198925415054 0.696713575394824 0.724650813266635
"540" -0.417604 -2.58251 0.695711457170546 0.759678223868832 0.481892987154424 0.49207262438722 0.175773378228769
"541" -0.32026 -0.966659 0.960915349889547 0.634366536512971 0.300823055207729 0.103586475830525 0.571566719561815
"542" 6.52517 5.655661 0.794512499589473 0.586344292387366 0.916422360111028 0.458076942479238 0.326293138321489
"543" -1.004731 3.383241 0.203977349447086 0.503113361541182 0.417321383953094 0.275870210956782 0.0701842396520078
"544" 6.29597 5.478465 0.103770950343460 0.979832402430475 0.899368519894779 0.152508221101016 0.617443079128861
"545" 7.237694 5.619918 0.298907636431977 0.52894553123042 0.804644904797897 0.152429640060291 0.962707651546225
"546" 3.188465 5.255146 0.994503888534382 0.486206728266552 0.761576830176637 0.969891735585406 0.128581080585718
"547" -0.387771 0.195884 0.346067614620551 0.41258757840842 0.529418689664453 0.419679490383714 0.0715420073829591
"548" -1.57001 2.819905 0.500945513369516 0.940041119465604 0.958848342299461 0.96839529601857 0.7458563267719
"549" 6.602712 6.422807 0.48029789654538 0.580450284527615 0.0250389201100916 0.643219455843791 0.402199731441215
"550" 2.97713 4.585168 0.31339499540627 0.047870630165562 0.89224032103084 0.185516514349729 0.322389527922496
"551" 0.115385 0.330046 0.493175343377516 0.414872650755569 0.516859133960679 0.75331418402493 0.655393019551411
"552" -0.882649 3.237718 0.755764933070168 0.0249541825614870 0.830948194721714 0.188888817327097 0.508889147778973
"553" -1.239726 2.776003 0.518385093426332 0.963154824450612 0.876834981376305 0.0728323718067259 0.324387212051079
"554" -1.32615 3.066397 0.576321634929627 0.998452121159062 0.812328618951142 0.94961563195102 0.627247125608847
"555" 2.859242 5.434074 0.0582895632833242 0.880661563249305 0.656495783710852 0.432906026020646 0.183742327615619
"556" 7.856104 6.880188 0.116549343103543 0.167662038234994 0.783338826382533 0.328409655019641 0.640000678598881
"557" 2.729987 4.50671 0.227822079556063 0.178724243072793 0.110900638159364 0.548187041189522 0.872978898929432
"558" -1.345507 -3.032015 0.784192082472146 0.362426610430703 0.634464383590966 0.230042241513729 0.528315279167145
"559" -0.19757 0.334182 0.488769412506372 0.745556833455339 0.718156608985737 0.549780718050897 0.280260568717495
"560" 7.56926 5.934108 0.150609395233914 0.497720018262044 0.679008460137993 0.570380313554779 0.380393773550168
"561" -0.900309 -3.208264 0.460324691841379 0.746709595434368 0.82599059632048 0.70447294646874 0.330134586198255
"562" -0.055407 0.162053 0.822910872288048 0.852744876639917 0.00967817823402584 0.246113033732399 0.549776755506173
"563" -1.699537 -2.068045 0.97477633599192 0.117248024791479 0.507116116350517 0.116679059574381 0.228703920496628
"564" 0.158854 0.469253 0.612527951598167 0.533690060023218 0.293456993065774 0.100673781009391 0.902147713350132
"565" -0.838844 -2.577364 0.998789433389902 0.826594667509198 0.797845536610112 0.682217464316636 0.968250481411815
"566" -0.60528 -0.367848 0.522525072097778 0.36032193293795 0.569160388084128 0.140553444623947 0.0458124116994441
"567" 6.583862 6.382032 0.852091907290742 0.74484055954963 0.105028961319476 0.147373338928446 0.937489793868735
"568" 3.201508 4.64884 0.0102875381708145 0.554648450342938 0.261685140198097 0.889031627215445 0.909619600977749
"569" 6.623238 6.937177 0.214318630984053 0.433443385874853 0.191166565753520 0.268798334058374 0.870312470942736
"570" 0.104471 -3.084496 0.284307057503611 0.185990598751232 0.632441721856594 0.0352758155204356 0.781644174596295
"571" 0.385851 -0.589007 0.832716592820361 0.0620462540537119 0.626321086660028 0.272199752740562 0.256448112195358
"572" 6.034046 5.91529 0.753127732547 0.00544123980216682 0.124719896819443 0.977953862398863 0.999170231865719
"573" 3.32729 4.988647 0.868469677167013 0.704137274064124 0.801620747195557 0.553349562454969 0.214643363142386
"574" -1.101772 2.413642 0.126001843251288 0.688957173144445 0.464994661044329 0.362277661217377 0.981424886500463
"575" 7.079248 4.790002 0.8163085100241 0.855907327961177 0.0832735314033926 0.898901789216325 0.374612214742228
"576" 0.052233 0.863553 0.971557170385495 0.875034764874727 0.273640069644898 0.0921009036246687 0.895646007498726
"577" 0.094668 -3.620406 0.0317821225617081 0.7123982636258 0.650790292071179 0.0780024388805032 0.78786897007376
"578" -0.761339 2.69681 0.422141835559160 0.292849408695474 0.54321725689806 0.213471425930038 0.226500565418974
"579" 3.096963 4.568097 0.595406555105001 0.795326568186283 0.170677060494199 0.980839152820408 0.613172329496592
"580" 1.103216 -0.00525 0.213935488136485 0.675157602876425 0.664362093899399 0.358754009008408 0.072565890615806
"581" -1.192093 3.378345 0.565670917509124 0.341863377718255 0.312726461561397 0.048181091202423 0.218781344592571
"582" 2.88308 4.519414 0.573417391860858 0.0162428328767419 0.85051133763045 0.398968759691343 0.0307581308297813
"583" 6.912557 5.610114 0.976752985036 0.867116876645014 0.546572807477787 0.486455126199871 0.140312352683395
"584" 2.771122 5.270547 0.046114367665723 0.448173994664103 0.72019015182741 0.415855064988136 0.0926002035848796
"585" 2.831243 5.250741 0.7964725359343 0.315601467853412 0.240555992815644 0.326920837163925 0.106954531045631
"586" 2.417005 4.986938 0.936151378089562 0.566166622564197 0.440958114573732 0.0337434934917837 0.102257248014212
"587" -1.316184 2.504219 0.967715783976018 0.504764324985445 0.563282241811976 0.918964477721602 0.0110734037589282
"588" 3.263354 5.577965 0.502020611893386 0.438626470975578 0.192504248348996 0.619925451697782 0.892102516256273
"589" -0.337614 0.362154 0.179616710869595 0.836653973441571 0.380547386826947 0.74150501191616 0.851808499312028
"590" 2.154862 4.522779 0.557734521105886 0.522759296931326 0.155795425875112 0.320899206912145 0.0577772341202945
"591" 3.59617 4.848401 0.697914353804663 0.33159498963505 0.172181078232825 0.892825342481956 0.318212001351640
"592" 0.074105 3.249027 0.632234529126436 0.0100049274042249 0.130646053701639 0.439406725345179 0.232204196974635
"593" 3.160601 5.580604 0.400682736653835 0.152799087110907 0.151442602043971 0.533319004345685 0.964703853009269
"594" 0.209917 0.533173 0.21509508555755 0.0737244689371437 0.0323041090741754 0.285403525922447 0.913054286967963
"595" -0.976713 3.377856 0.34560930239968 0.732691288227215 0.857174961129203 0.121448232093826 0.438914600294083
"596" 2.502679 5.136218 0.768240521894768 0.339915843913332 0.340540827717632 0.492556936107576 0.312867824686691
"597" 0.837956 0.453225 0.597736745839939 0.64601461100392 0.931302810553461 0.177646831376478 0.962918414967135
"598" 7.760077 6.572016 0.557709702057764 0.94782734545879 0.0903258656617254 0.703682065708563 0.403756849234924
"599" -0.327569 0.353045 0.911426995880902 0.393813858972862 0.818316940916702 0.752004525158554 0.80929820984602
"600" 3.262758 5.169785 0.0715731722302735 0.58388445712626 0.017078819219023 0.969145577400923 0.285057847620919
"601" -0.866801 3.151235 0.969193944707513 0.673686987021938 0.639174059266225 0.694115932332352 0.0341360773891211
"602" -1.026784 3.062036 0.242678754031658 0.190082923043519 0.0557278632186353 0.891573046334088 0.913011696189642
"603" 2.525909 5.850379 0.491730097215623 0.461539074545726 0.673366902396083 0.0332926069386303 0.0208182781934738
"604" -0.311664 -3.479869 0.995614165673032 0.7202704816591 0.0024672276340425 0.900910762371495 0.423661441775039
"605" 0.044139 -0.200389 0.507358223432675 0.394356707809493 0.45003000437282 0.487784780096263 0.694026164943352
"606" 3.518332 5.291978 0.598431373015046 0.050653557991609 0.58487498271279 0.992826677625999 0.84414088446647
"607" 7.858596 5.715389 0.944349358556792 0.611885681282729 0.829295719508082 0.0689887660555542 0.90783842978999
"608" 2.545038 4.818516 0.233507089316845 0.0151128631550819 0.0531458568293601 0.8789146207273 0.454816334415227
"609" 6.962367 6.711424 0.318304918939248 0.627340194303542 0.996215274790302 0.950907718390226 0.0725978489499539
"610" 0.225503 0.415333 0.282069769687951 0.982260540360585 0.047561276005581 0.479704143712297 0.94526905962266
"611" -0.640452 -3.496677 0.642638577381149 0.176757687004283 0.648655004799366 0.363891094690189 0.725024782819673
"612" -1.654072 -2.694935 0.108874379424378 0.684845848241821 0.167794538196176 0.54216893017292 0.939051466062665
"613" 3.0948 4.632787 0.870999841950834 0.913856035098433 0.149506853427738 0.747611050959677 0.581202171277255
"614" -0.926961 3.136083 0.0298095082398504 0.637167738052085 0.281937747728080 0.260232430417091 0.74939678562805
"615" 6.197082 6.485911 0.970221104566008 0.178338150493801 0.874920438975096 0.635358010651544 0.835936945397407
"616" -0.633456 0.025781 0.515575760509819 0.250358764315024 0.467049334198236 0.184252633713186 0.064751488622278
"617" -0.939157 2.848041 0.880538035416976 0.234256123425439 0.579925488680601 0.76065591792576 0.115143002476543
"618" 2.145599 4.711061 0.601778421085328 0.169805555837229 0.282519100233912 0.559973664581776 0.8724829191342
"619" 2.83718 4.287557 0.588633219478652 0.298146413872018 0.617492810357362 0.509706067619845 0.699414350092411
"620" 0.002075 0.21155 0.71263597230427 0.663237452507019 0.628915870795026 0.510753736132756 0.8332672980614
"621" -1.32106 -3.204607 0.0363862621597946 0.98329510516487 0.102030094480142 0.418343237135559 0.162995506543666
"622" -0.490394 -3.113336 0.957926894305274 0.350815179524943 0.226870211772621 0.0068944157101214 0.772407023934647
"623" 3.568491 5.515545 0.041755564045161 0.789273770991713 0.90259389928542 0.658902274211869 0.772228706628084
"624" -2.036852 -3.435941 0.0474742739461362 0.868299865629524 0.489809131948277 0.807477198773995 0.374720709631220
"625" -1.537431 -3.278972 0.562851047376171 0.657220208318904 0.094762496650219 0.298719295300543 0.033815192990005
"626" -0.517176 1.192078 0.7762652260717 0.88440715544857 0.311311512021348 0.836355705047026 0.664662753930315
"627" 2.803162 4.664282 0.342566814739257 0.785398622974753 0.087926437612623 0.419213423738256 0.984997455962002
"628" 0.23545 -0.618641 0.850757587933913 0.531728584552184 0.762399923289195 0.183119558962062 0.924570741364732
"629" -0.953556 3.321384 0.553230269113556 0.405228603864089 0.479416618822142 0.680905364919454 0.892201617360115
"630" -0.180887 -0.214551 0.435584573773667 0.901260087499395 0.303525662049651 0.171403341228142 0.243842378724366
"631" 3.136765 4.972403 0.967272581998259 0.581011148635298 0.0466076873708516 0.626281636068597 0.77246385673061
"632" -0.361809 3.417666 0.223975537577644 0.82486794074066 0.174247361719608 0.965951797319576 0.869260016130283
"633" 2.193818 4.591451 0.43190678069368 0.504927249392495 0.442093188874424 0.685268149478361 0.397953830193728
"634" 0.044826 0.146381 0.456988639663905 0.592248573433608 0.467413338134065 0.466947739711031 0.898145967628807
"635" -1.214889 3.223227 0.838630181038752 0.755696893669665 0.0834782819729298 0.321448861155659 0.758757477393374
"636" -1.108288 -2.978793 0.93255076976493 0.179948440752923 0.962347012013197 0.830888507189229 0.70226774783805
"637" -1.224442 3.354539 0.849334681406617 0.212982609402388 0.806324928067625 0.124474606709555 0.688280784524977
"638" -0.648336 2.835724 0.506926569389179 0.447144268546253 0.675206201151013 0.05961385066621 0.932892489945516
"639" -0.048913 -0.166971 0.648121690610424 0.96532034338452 0.880891241598874 0.264511796412989 0.190016588661820
"640" -0.743048 3.395566 0.391208888730034 0.325503969099373 0.340013229986653 0.120491258334368 0.28405336313881
"641" 2.647603 4.452438 0.0671980865299702 0.211613242747262 0.541846827371046 0.251824189443141 0.592112764250487
"642" -1.476426 3.155457 0.823702359572053 0.252926548244432 0.609704861184582 0.349866811186075 0.390281376661733
"643" 7.307511 5.574915 0.118696251418442 0.0530934438575059 0.0155304444488138 0.495678748236969 0.369383847108111
"644" -1.181196 -3.608206 0.598731331760064 0.157089364714921 0.270693482365459 0.616188999963924 0.209051698911935
"645" -1.529 3.67971 0.29024560097605 0.45897202542983 0.931512462208048 0.0699784937314689 0.692078709835187
"646" 7.726995 5.884641 0.251109598204494 0.100175794446841 0.0113307575229555 0.420423919567838 0.472085443791002
"647" 7.210735 6.097782 0.398364534368739 0.782876848941669 0.635399501072243 0.850763289490715 0.462435294175521
"648" 0.325731 2.712718 0.64946619537659 0.0408534933812916 0.451667024288327 0.212522817775607 0.174763405229896
"649" 7.596837 4.94872 0.331557900412008 0.329136744840071 0.147778020938858 0.514572190819308 0.95354842976667
"650" -1.365036 -3.079784 0.8734534913674 0.863575719762594 0.967531054280698 0.810213750228286 0.911425484577194
"651" 0.770413 -0.141022 0.923614840954542 0.373337678844109 0.317364892689511 0.00462296279147267 0.234160607913509
"652" -1.062586 2.375059 0.971531849121675 0.142393924063072 0.964477569330484 0.361729099880904 0.353996796766296
"653" 3.079056 5.563544 0.664465327048674 0.740887491730973 0.509616675553843 0.34982052561827 0.89810194261372
"654" -0.768304 3.190398 0.914885950507596 0.235443629790097 0.0526191063690931 0.159711141837761 0.552852389635518
"655" -0.569389 2.845583 0.859146893490106 0.445000672945753 0.314953114371747 0.227099500829354 0.750921791652218
"656" -1.472162 3.261529 0.658434668323025 0.953381348634139 0.487204463919625 0.982557814568281 0.846090804086998
"657" 6.462934 5.572883 0.924665998434648 0.943481364287436 0.335256814025342 0.688093834556639 0.67322830692865
"658" -1.541452 3.089477 0.79952113633044 0.683338263770565 0.639088697731495 0.453785251360387 0.911455285735428
"659" -0.610339 0.012867 0.023219226161018 0.935048920568079 0.206962175201625 0.413659350248054 0.939021736616269
"660" -0.761647 -3.379778 0.826414744602516 0.544346066890284 0.749020653311163 0.165381843689829 0.39476214745082
"661" -1.607258 -3.476439 0.496479338034987 0.317297587171197 0.859798785764724 0.805788662284613 0.606190482387319
"662" 2.937745 4.865929 0.464357234304771 0.331571260001510 0.599587356904522 0.0865596858784556 0.110304404981434
"663" -0.772126 2.960683 0.100571170682088 0.142831756267697 0.696109957527369 0.262350253062323 0.759055622620508
"664" -1.140108 3.596529 0.251793900737539 0.851539178285748 0.961434588767588 0.807890752097592 0.194533465662971
"665" 6.520893 7.054527 0.707949049538001 0.93465693993494 0.212881117360666 0.200951483333483 0.663000768981874
"666" 8.094548 6.345597 0.211878929752856 0.334429046371952 0.100580136058852 0.777993136784062 0.749788258923218
"667" 6.726949 5.564933 0.768116293940693 0.328335485886782 0.412844614125788 0.606735538691282 0.0712178708054125
"668" -0.354039 0.124917 0.92513034096919 0.0329561517573893 0.603148753521964 0.84439283516258 0.329954460496083
"669" 0.105618 0.951027 0.260803512297571 0.57069194293581 0.533974619349465 0.98419888690114 0.756559551227838
"670" 3.303086 5.378126 0.273235969012603 0.713275606743991 0.168109274934977 0.983139940071851 0.288514540530741
"671" 7.255647 5.627241 0.731723109958693 0.646274411119521 0.792426363099366 0.623090894892812 0.381644928827882
"672" 0.077191 0.562409 0.096106982557103 0.203036172781140 0.311490305466577 0.00541628012433648 0.907418734394014
"673" -0.03953 -0.165806 0.70549307577312 0.719350503059104 0.0394036439247429 0.243351097684354 0.47947093215771
"674" 7.260237 5.327794 0.0519777925219387 0.577482213266194 0.231298773083836 0.606109964894131 0.297201209701598
"675" 0.079222 -0.141198 0.0378538665827364 0.962439439026639 0.2877668493893 0.537843532394618 0.613458588020876
"676" 2.432032 5.264814 0.710082910954952 0.341091180220246 0.186136716511101 0.92356386873871 0.74415917461738
"677" 3.686465 5.086241 0.732094519073144 0.759146849857643 0.0956689019221812 0.253092374885455 0.093831391306594
"678" -1.736264 3.715713 0.197618000209332 0.434949181042612 0.627327732509002 0.783787698717788 0.966011468553916
"679" -0.498759 3.504551 0.63298397581093 0.965711729833856 0.00450659054331481 0.0799198320601135 0.563105616020039
"680" 8.060889 6.754881 0.196743671316653 0.481525493785739 0.0657255137339234 0.177367351250723 0.780583948129788
"681" 5.789973 5.520458 0.385216491529718 0.740532537922263 0.0444612272549421 0.0116609444376081 0.0334651481825858
"682" 0.140176 -0.057009 0.499666115967557 0.941917604999617 0.540586955612525 0.526194538222626 0.766067233402282
"683" 0.229748 -0.107463 0.492810184834525 0.248773840721697 0.127230059122667 0.156502840109169 0.575826964806765
"684" -1.604651 -2.678385 0.448058688081801 0.174934680573642 0.217649715719745 0.93474114104174 0.789522683480754
"685" 7.355774 5.331135 0.329523915657774 0.0599119574762881 0.562783126020804 0.885468229651451 0.538556874962524
"686" 6.888338 6.21306 0.0612599274609238 0.589038271456957 0.545166384195909 0.797518849605694 0.630835877265781
"687" -0.196273 -2.672917 0.440831969259307 0.962443238589913 0.962536988779902 0.884648281382397 0.423138431506231
"688" 3.43347 5.026108 0.0201737375464290 0.101567413192242 0.91413106257096 0.0459524041507393 0.110661498503760
"689" -1.274376 3.336603 0.442203833721578 0.703553990228102 0.657757619628683 0.666375357657671 0.281352991936728
"690" -0.103762 -2.650766 0.527677999809384 0.691495068604127 0.276251837145537 0.888546718284488 0.70136266364716
"691" 6.50604 6.313721 0.367244533961639 0.565651231678203 0.203225129283965 0.113627031445503 0.490230141207576
"692" 0.001008 -0.281213 0.285168469650671 0.809710438596085 0.107733942801133 0.529792274115607 0.997868890175596
"693" 6.386859 6.125076 0.714950230205432 0.241066346876323 0.461141557898372 0.574111515190452 0.352538254112005
"694" 2.591136 4.900843 0.246852895943448 0.237287929048762 0.0579601498320699 0.0808100181166083 0.311350716277957
"695" -1.388483 -3.148708 0.0723320215474814 0.584532260196283 0.524885915219784 0.257782882777974 0.403136651962996
"696" 6.671348 6.038926 0.250502409413457 0.641687269322574 0.496152044739574 0.785351829137653 0.329595090355724
"697" -0.844855 -3.044167 0.596766130998731 0.221892678178847 0.0267688760068268 0.0238820328377187 0.149263906525448
"698" 0.295827 0.023891 0.0743235179688781 0.871118102455512 0.483632050221786 0.80319188022986 0.91710631782189
"699" -0.474653 -3.379912 0.464760907925665 0.945972713874653 0.59244696283713 0.495275861350819 0.0641629160381854
"700" -0.326436 -0.436677 0.0788110836874694 0.77539189811796 0.910773187875748 0.101064568152651 0.921327377902344
"701" 1.755732 4.969575 0.898506524506956 0.0809135746676475 0.271660805214196 0.122587237507105 0.884780516382307
"702" 7.384757 5.503711 0.176073561422527 0.69501549238339 0.853918429929763 0.211791425943375 0.970475550973788
"703" 0.88725 0.963516 0.388507578056306 0.956753162201494 0.706780365202576 0.905048558022827 0.979478599503636
"704" 3.388237 4.288512 0.240070645930246 0.885210948297754 0.792221646988764 0.767840268323198 0.199937047902495
"705" 2.971282 4.829706 0.977330978261307 0.225869199261069 0.86734761763364 0.182192184263840 0.108780799200758
"706" -0.085707 0.022263 0.119555472861975 0.618947650073096 0.466362425358966 0.0952427636366338 0.319191991584376
"707" -1.387504 3.050308 0.952534130774438 0.50885895639658 0.422508710296825 0.782925885403529 0.24340842384845
"708" -1.383817 3.274486 0.950738100800663 0.85804507508874 0.511164630297571 0.763409664621577 0.902164635714144
"709" 2.680305 4.58916 0.599134530872107 0.696074198232964 0.481202063616365 0.692952600540593 0.246945927850902
"710" -1.241315 3.1104 0.16645774920471 0.286567197414115 0.600048382300884 0.119456717744470 0.331451408797875
"711" -0.869363 3.175728 0.226075418991968 0.829568112967536 0.411269058706239 0.561794744804502 0.962600309867412
"712" 6.566606 6.569512 0.523843916831538 0.318794559221715 0.522416675230488 0.0234171005431563 0.372955083614215
"713" -1.321239 2.241779 0.786594712873921 0.241249341517687 0.190851268591359 0.500844067893922 0.127374486997724
"714" 2.606849 5.8891 0.00719617586582899 0.119025365915149 0.67494618264027 0.70539245638065 0.943427220918238
"715" -0.010918 2.678687 0.999559797113761 0.597054440993816 0.549720949726179 0.227180228102952 0.884723598137498
"716" -0.271622 2.93697 0.469027334824204 0.956432049628347 0.464861590880901 0.0231567027512938 0.441960057010874
"717" -1.201662 2.389166 0.838252221234143 0.631541331298649 0.00773562397807837 0.494980122661218 0.692916948813945
"718" 0.012392 0.090149 0.731276620179415 0.80029936437495 0.724632772617042 0.363042633514851 0.192986390087754
"719" -1.072922 -2.75148 0.907322802813724 0.570583411958069 0.596602749312297 0.107354659587145 0.557311408920214
"720" -1.705826 3.002934 0.579100486356765 0.438602849841118 0.0398107711225748 0.488556937081739 0.617391659878194
"721" -0.367335 -2.64369 0.627117236610502 0.0529864910058677 0.529333846643567 0.0282231932505965 0.824474096763879
"722" 2.259058 5.084717 0.658131818287075 0.827752390410751 0.529523976612836 0.492141720140353 0.442060716915876
"723" -1.095661 0.418834 0.542249891674146 0.438426199369133 0.578316848259419 0.362990400986746 0.325698011321947
"724" -0.640115 -3.615647 0.570357679156587 0.677699868800119 0.444660905515775 0.190008913166821 0.692917322507128
"725" -1.15254 2.756779 0.324988128617406 0.0257600280456245 0.215270811691880 0.910997281549498 0.248884205473587
"726" -1.806968 -3.548742 0.124944692710415 0.828360349172726 0.849511635955423 0.208524588495493 0.108090689871460
"727" -0.442109 1.943577 0.225023753009737 0.434060173342004 0.307051326846704 0.136004404630512 0.281652288977057
"728" -1.351939 2.857656 0.373210636666045 0.182094413787127 0.128223060397431 0.259175799554214 0.69536811276339
"729" -1.777016 -2.947716 0.749102575005963 0.939282731618732 0.783274916233495 0.0984758823178709 0.586821485077962
"730" 0.513019 3.076169 0.357410890515894 0.502325662178919 0.63300369726494 0.660320072900504 0.603637527674437
"731" 0.715461 -0.454365 0.82005278300494 0.878080008551478 0.906829173211008 0.069552059751004 0.168450248660520
"732" 2.650288 4.828227 0.00416814582422376 0.501035879831761 0.244658890878782 0.409315007505938 0.80274353758432
"733" -0.77838 3.340398 0.772558198077604 0.193501261761412 0.186789786675945 0.481263352325186 0.331957789603621
"734" 2.435559 4.534245 0.384110418381169 0.477751425234601 0.826331306481734 0.00484421919099987 0.386455534026027
"735" 7.037775 6.077808 0.0868539474904537 0.444487014785409 0.763559449929744 0.228800116805360 0.909458349924535
"736" 7.125521 5.127228 0.308172580087557 0.0195927838794887 0.483876751502976 0.356009725946933 0.566668187268078
"737" 6.552262 6.153902 0.343172780936584 0.571828854270279 0.573570652864873 0.617333814036101 0.396672839997336
"738" -0.247245 -2.003433 0.519039518199861 0.852616634452716 0.224984278203920 0.305896893609315 0.5684106471017
"739" -1.62646 -2.827469 0.358019882347435 0.613525846041739 0.163691121153533 0.779707816895097 0.00742528541013598
"740" -0.087452 0.888321 0.669454311951995 0.422585215419531 0.389974686782807 0.516920258523896 0.56274820282124
"741" 0.23451 3.444941 0.546856226865202 0.666659771464765 0.871973420958966 0.629275386221707 0.840170757845044
"742" -0.882159 -3.78172 0.601492314366624 0.684150045039132 0.559634101111442 0.307279380969703 0.508402423001826
"743" -0.616567 -0.589659 0.226839567767456 0.855201736092567 0.768751862691715 0.856414766982198 0.816889214562252
"744" -1.274546 -2.581167 0.914464911213145 0.676103332079947 0.211638689041138 0.561201140517369 0.647746076574549
"745" 7.196047 5.728093 0.748292525531724 0.476849014870822 0.627698804717511 0.275871211895719 0.350089364685118
"746" -1.555441 2.548601 0.245384207228199 0.0422206886578351 0.0556250852532685 0.569492758950219 0.42728279880248
"747" -0.471204 3.253885 0.0544610207434744 0.730912276310846 0.2897381009534 0.0298310935031623 0.521464048884809
"748" -2.156941 -3.401627 0.713666151510552 0.838349756784737 0.327733569312841 0.597465692320839 0.855350085766986
"749" -1.452524 3.264749 0.406536964699626 0.594968393445015 0.959581090603024 0.390729011967778 0.95636841119267
"750" -1.291895 -3.178685 0.101167079294100 0.844901679549366 0.478718842612579 0.895262422040105 0.623265146277845
"751" 6.952393 6.272446 0.0920336348935962 0.328242809511721 0.681702334899455 0.443210266297683 0.811969152884558
"752" 7.216084 5.597758 0.0403963085263968 0.0922494062688202 0.129778340691701 0.814856559969485 0.186525879893452
"753" 0.861986 0.496372 0.428290538722649 0.227779975160956 0.531574390828609 0.785882427357137 0.832157248165458
"754" -0.208175 0.744557 0.117280699312687 0.455212081316859 0.62637774576433 0.730338586727157 0.433639378054067
"755" -1.504099 2.646731 0.726399302948266 0.941409368766472 0.856460506096482 0.641585816862062 0.496624042280018
"756" -1.139644 2.238317 0.652218323433772 0.611091650323942 0.167936097364873 0.46355990273878 0.822849452029914
"757" -1.704591 -2.699229 0.436800911556929 0.333122185664251 0.693082907237113 0.890461365925148 0.513739495072514
"758" 0.227794 0.263954 0.105520738521591 0.352253091987222 0.423855148954317 0.104046285385266 0.855014839908108
"759" 1.018145 -0.737076 0.527140499092638 0.213950033532456 0.59958185418509 0.608713706023991 0.00187116395682096
"760" 0.28798 0.781108 0.0351372826844454 0.136870987946168 0.736178898951039 0.612658770754933 0.43786935438402
"761" -0.154596 -3.810087 0.985319987637922 0.0318896733224392 0.122606406686828 0.736457323655486 0.328780587762594
"762" 6.786976 6.348477 0.290329386712983 0.568979603936896 0.000819561071693897 0.758733962895349 0.953307442134246
"763" 0.230653 -0.222327 0.601813109824434 0.719589259242639 0.772372040897608 0.817951658042148 0.896824380615726
"764" -0.410195 3.048436 0.213501773076132 0.0304752583615482 0.93054760270752 0.163546484895051 0.426154163666070
